Latitude,Longtitude,State,LGA,Population,Number of households,Number of households offgrid,Number of people owning mobile phones,Number of households owning radios,Number of ABC1 consumers,Median annual household spending per capita,"Number of households spending over 110,000 N annually per capita","Number of households spending over 5,000 N monthly on energy","Number of households spending over 10,000 N monthly on energy","Number of households spending over 250,000 N annually on discretionary expenses",Number of households with generators,Number of households with televisions,Proportion of households offgrid,Proportion of people owning mobile phones,Proportion of households owning radios,Proportion of ABC1 consumers,"Proportion of households spending over 110,000 N annually per capita","Proportion of households spending over 5,000 N monthly on energy","Proportion of households spending over 10,000 N monthly on energy","Proportion of households spending over 250,000 N annually on discretionary expenses",Proportion of households with generators,Proportion of households with televisions
6.47083333266667,3.80416666696842,Lagos,Ibeju Lekki,1918.99993407399,462.758758544922,58.0451326949568,1814.1934623234,309.539695815988,579.127470527459,167049.78406355,366.256719221427,209.7213097418,40.9742511783909,305.169570715488,355.233482466372,318.24235802246,12.543281271968%,94.5384848696637%,66.8900782751883%,30.1786081512773%,79.1463613510132%,45.3197926282883%,8.85434374213219%,65.9457147121429%,76.7642915248871%,68.770682811737%
6.479166666,3.687500000305,Lagos,Ibeju Lekki,739.000118591221,178.186599731445,15.0799857547197,714.417235371877,112.946879033912,267.286397446119,178806.169916891,145.454269170514,85.7957537910628,4.45245196109696,141.231151374057,149.446810506601,135.086389602269,8.46303020398141%,96.6734940088768%,63.3868535592129%,36.1686542020663%,81.6303074359894%,48.149386048317%,2.4987580254674%,79.26025390625%,83.8709592819214%,75.811755657196%
6.454166666,3.66250000030569,Lagos,Ibeju Lekki,1121.00002951035,270.132263183594,20.9234593414902,1078.33536401816,179.842270696623,429.55887751517,165808.955858733,185.566190359139,136.93821085932,15.2684592084243,185.480612812851,224.125146354894,196.008132310912,7.74563508071957%,96.1940531338948%,66.5756354228573%,38.3192565751136%,68.6945676803589%,50.6930232048035%,5.65221607685089%,68.6628878116608%,82.968670129776%,72.5600600242615%
6.53749999933333,3.87916666696634,Lagos,Ibeju Lekki,13.0000032420849,3.13052678108215,0.588847042736013,10.9215341469077,1.99341745058756,2.15964746915831,115856.872508445,1.89859013429615,0.929940797653011,0.0325396909617602,1.46367054903718,1.50530264182826,1.26987212709619,18.8098388518645%,84.0117801782653%,63.6767416472469%,16.6126686966268%,60.6476247310638%,29.7055691480637%,1.03943180292845%,46.7547684907913%,48.0846434831619%,40.5641674995422%
6.44583333266667,3.67916666697189,Lagos,Ibeju Lekki,433.999968113019,104.466468811035,15.9377414178988,414.081853200293,66.0184568002616,149.793028471508,131238.7832986,71.4862557347827,48.615261647858,18.1195261673718,62.9241629257507,77.6798102989304,64.2938721200675,15.256322530369%,95.4105722635586%,63.1958345597759%,34.5145252251494%,68.4298574924469%,46.5367138385773%,17.3448249697685%,60.2338373661041%,74.358606338501%,61.5449845790863%
6.47083333266667,3.87083333363324,Lagos,Ibeju Lekki,14.9999988601718,3.60746598243713,0.661141350117381,14.0810495747974,2.2902434940666,3.1965384218487,113108.828272434,2.37538803822872,1.08296553606891,0.238434933753789,1.87853216984143,2.22921605222539,1.68199908473737,18.3270293700934%,93.8736709653065%,63.4862117956648%,21.3102577649935%,65.8464431762695%,30.0201177597046%,6.60948529839516%,52.0734548568726%,61.794513463974%,46.6255009174347%
6.529166666,3.85416666696704,Lagos,Ibeju Lekki,28.0000048892589,6.73250818252563,2.31274731477885,23.7138074835203,4.31293104999426,3.9070838285747,115526.185998246,3.96898218229401,2.03610826224118,0.081092620455503,3.38564155506028,3.47044189554177,2.88996346037923,34.351942130299%,84.6921547953629%,64.0612819630664%,13.9538683797641%,58.9525043964386%,30.2429378032684%,1.20449345558882%,50.2879679203033%,51.5475332736969%,42.9255098104477%
6.47083333266667,3.79583333363532,Lagos,Ibeju Lekki,1456.00003317836,349.95166015625,33.4414254079416,1368.43302893333,232.262981199214,435.52518960512,160532.859671053,271.394458246184,157.450552915383,19.9921965371723,222.902403881919,254.754332331097,237.384859559592,9.55601279131248%,93.985782812527%,66.3700183892573%,29.9124436593861%,77.5519847869873%,44.9920862913132%,5.71284517645836%,63.6951982975006%,72.7970063686371%,67.8336143493652%
6.479166666,3.74583333363671,Lagos,Ibeju Lekki,1435.00006182781,344.784606933594,38.6216211963555,1402.42767610517,229.952022426743,482.423976027011,169290.551706111,303.131989605027,150.423433975277,12.2052349004675,290.154675344544,258.779577305584,253.84145476991,11.2016663214301%,97.7301474341996%,66.694399286518%,33.6183940934839%,87.9192352294922%,43.6282336711884%,3.53995934128761%,84.1553449630737%,75.0554323196411%,73.6231982707977%
6.48749999933333,3.7041666669712,Lagos,Ibeju Lekki,10.0001551529096,2.40085196495056,0.157636457684776,9.55919095471862,1.47212166091936,3.05453215945953,164736.027961678,2.03238195742321,1.08400841366087,0.117661187180425,1.99232701211825,1.789704555354,1.80063825820328,6.56585495424421%,95.5904264339071%,61.3166360279807%,30.5448476823962%,84.6525311470032%,45.1509892940521%,4.9008097499609%,82.9841673374176%,74.5445609092712%,74.9999701976776%
6.48749999933333,3.77083333363602,Lagos,Ibeju Lekki,442.000109125476,106.007331848145,13.6835081514711,419.363490350074,65.7897611616676,108.461093880296,158074.660815692,85.6578635594373,40.4169027009741,6.12065671337578,79.1637169960545,70.3185846660584,67.0013567529007,12.9080771234509%,94.8785943016644%,62.0615197219671%,24.5387029643257%,80.8037161827087%,38.1265163421631%,5.77380508184433%,74.677586555481%,66.3336992263794%,63.2044553756714%
6.43749999933333,3.67083333363879,Lagos,Ibeju Lekki,28.9999983268463,6.95274257659912,2.62248412318531,27.3498199820742,3.81134046876195,9.48665642370586,114896.099850511,4.28687649792289,2.58705995054083,0.869912329223465,3.98802803821729,4.67702986482891,4.36263376937455,37.7187001286632%,94.3097295173136%,54.8177992608241%,32.712610244959%,61.6573452949524%,37.2092008590698%,12.5117868185043%,57.3590636253357%,67.2688484191894%,62.7469480037689%
6.44583333266667,3.687500000305,Lagos,Ibeju Lekki,20.9999990868053,5.03438854217529,0.886580257419703,19.9196247708053,3.15866766071444,6.80696208531956,123513.51383692,3.47785888619995,2.12177660429577,0.84060175563765,2.98804952499358,3.439429744974,2.99645966930308,17.6104853646561%,94.8553601762831%,62.7418331790025%,32.4141065777308%,69.0820515155792%,42.1456664800644%,16.697196662426%,59.3527793884277%,68.3187186717987%,59.5198333263397%
6.47083333266667,3.7208333336374,Lagos,Ibeju Lekki,2760.99999516309,661.825866699219,51.5858641995644,2715.76588717076,425.494698389711,1333.41662186061,185117.407806682,569.228677162337,369.021967457739,106.473065740847,552.035193483135,491.58452806907,524.456104514629,7.79447688511224%,98.3616766363067%,64.291034817333%,48.2946984497131%,86.0088288784027%,55.7581663131714%,16.0877764225006%,83.4109425544739%,74.2770195007324%,79.2438209056854%
6.47083333266667,3.7125000003043,Lagos,Ibeju Lekki,3032.99995702777,726.893188476562,56.6950707330621,2982.53953183538,469.047445085087,1533.91423460604,224931.250812548,630.374306660953,409.68367596533,183.35329413952,598.790149253575,547.40660696358,565.20973670714,7.79964259286633%,98.3362866499397%,64.527698501086%,50.5741594572661%,86.7217242717743%,56.3609182834625%,25.2242416143417%,82.3766350746155%,75.3077089786529%,77.7569174766541%
6.529166666,3.89583333363255,Lagos,Ibeju Lekki,371.999972777655,89.1320114135742,10.6345751046086,335.791085663277,57.188689841187,93.6372062339744,121724.554370996,53.6018628597444,26.22998282108,0.775940016273502,43.3175679668129,45.2291293461698,44.6614108479598,11.9312634551283%,90.2664274827728%,64.1617853498564%,25.1712938403739%,60.1376116275787%,29.4282406568527%,0.870551448315382%,48.5993385314941%,50.7439792156219%,50.1070380210876%
6.504166666,3.72916666697051,Lagos,Ibeju Lekki,173.99998669594,41.6542091369629,7.5292857425351,158.204515169885,24.7951036806343,40.5718839592449,123492.585408915,32.1662736132853,16.9741857608537,2.85639931260727,26.6694039834265,28.1920434800693,22.1803014823399,18.0756900647858%,90.9221421070236%,59.526045973183%,23.3171764720552%,77.2221446037292%,40.7502293586731%,6.85740858316422%,64.0257120132446%,67.6811397075653%,53.2486438751221%
6.479166666,3.82083333363463,Lagos,Ibeju Lekki,1681.99992568207,402.089385986328,37.1693853270634,1583.60079147659,267.957701542809,416.169700313713,147754.830224331,347.407659109449,175.314730795971,10.3033891381571,268.347554882512,310.855862972285,266.041652152089,9.24406030661233%,94.1498728565295%,66.641326750147%,24.7425516469599%,86.4006042480469%,43.6009347438812%,2.56246235221624%,66.7382836341858%,77.3101389408112%,66.1648035049438%
6.47083333266667,3.67916666697189,Lagos,Ibeju Lekki,9.00006205886896,2.14946246147156,0.195509788858047,8.7079800760393,1.39018732648934,3.19538773108165,182957.185785006,1.73122321885828,1.0407209766058,0.0351732327780349,1.53063304983815,1.73605121555321,1.52634827323627,9.09575265269799%,96.7546670131921%,64.6760458211303%,35.5040633073503%,80.5421471595764%,48.4177321195602%,1.63637343794107%,71.2100386619568%,80.766761302948%,71.01069688797%
6.479166666,3.7041666669712,Lagos,Ibeju Lekki,3897.99990956691,930.726501464844,53.8146679919795,3812.5542325654,593.878116345352,1639.65391492129,206416.259060157,823.038831855356,489.995037355537,151.657384496043,785.711449022463,761.38555498183,761.869968117524,5.78200662678908%,97.8079610317127%,63.8080161476722%,42.0639803222435%,88.429719209671%,52.6465117931366%,16.2945166230202%,84.4191551208496%,81.8055093288422%,81.85755610466%
6.479166666,3.76250000030291,Lagos,Ibeju Lekki,3534.99986998426,843.732666015625,86.8626831816871,3401.66968898539,556.626369526543,1096.28270330267,174786.245240167,739.965143449386,407.221596633907,22.9824203037979,716.082239212425,680.147294298513,619.299548335955,10.295048026513%,96.2282832842236%,65.9718880098729%,31.0122416866611%,87.7013742923736%,48.264291882515%,2.72389836609364%,84.8707497119904%,80.6117057800293%,73.3999729156494%
6.47083333266667,3.82083333363463,Lagos,Ibeju Lekki,1300.99991846978,310.480316162109,28.2530813482836,1233.45197876258,211.326784249164,372.993452403388,152079.059194364,253.065940461103,140.08045829821,20.3066793915134,193.805528863669,246.29575421903,207.180568127774,9.09979791876145%,94.8079981598575%,68.0644708371223%,28.6697521735511%,81.5078854560852%,45.1173394918442%,6.54040798544884%,62.4211966991424%,79.3273329734802%,66.7290508747101%
6.46249999933333,3.6958333336381,Lagos,Ibeju Lekki,886.999981198186,211.563217163086,17.045623592573,862.479880858455,141.265754110811,407.230612032818,172419.22848165,169.892571619846,98.7855412715185,6.62720543607948,153.516147591379,163.89320429288,152.326266409168,8.05698827099663%,97.2356143337671%,66.7723605289641%,45.9110057119414%,80.3034543991089%,46.693155169487%,3.13249416649342%,72.5627779960632%,77.4677217006683%,72.0003545284271%
6.48749999933333,3.687500000305,Lagos,Ibeju Lekki,134.00002500494,31.9321708679199,4.80443291815252,127.686821530841,19.349679296872,37.0278358397297,166025.577687675,25.8356067267225,14.8081694410391,1.40206990708899,23.2812772133443,25.2143106465853,22.8199653972515,15.0457447381982%,95.2886550029629%,60.5961911481292%,27.6327081568564%,80.9077680110931%,46.3738262653351%,4.39077541232109%,72.9085326194763%,78.9620935916901%,71.4638710021973%
6.43749999933333,3.67916666697189,Lagos,Ibeju Lekki,15.000002890545,3.57384157180786,1.43966436043198,14.1022762179764,2.005491787446,4.52961468022643,123253.003589042,2.25213685902614,1.4822857617216,0.602726468528557,1.92332231841539,2.275886399515,2.29359902242797,40.2833850215613%,94.0151566695064%,56.1158559256308%,30.1974253823751%,63.0172550678253%,41.4759784936905%,16.8649464845657%,53.8166642189026%,63.6817932128906%,64.1774117946625%
6.46249999933333,3.67916666697189,Lagos,Ibeju Lekki,1076.99995214859,256.595947265625,26.1204178232495,1039.76234543862,174.785727057455,401.629465555926,164213.142556794,200.270718993896,121.251433701174,7.39694978642546,169.917431971145,207.445952899449,176.83212730095,10.1795909489599%,96.5424690469405%,68.1171035318493%,37.291502636995%,78.0490577220917%,47.2538381814957%,2.88272276520729%,66.2198424339294%,80.8453738689423%,68.9146220684051%
6.44583333266667,3.87083333363324,Lagos,Ibeju Lekki,115.000032773683,27.3797416687012,11.1105099473871,109.864212202153,15.800777959762,28.4383017156247,134052.009264253,15.7630146164547,9.39910995105436,2.63793976527211,15.215864198367,17.3990167570253,14.0603322313882,40.5793088986224%,95.5340703409732%,57.70974084034%,24.7289509661189%,57.571816444397%,34.3287020921707%,9.63464081287384%,55.5734395980835%,63.5470449924469%,51.3530492782593%
6.52083333266667,3.87916666696634,Lagos,Ibeju Lekki,34.0000058043541,8.09066104888916,2.64181666713233,27.9148989805603,5.23804577979571,6.06972552339787,116328.619084432,4.97103258960669,2.43788607678582,0.084498919679446,3.89680392008424,4.01399426458554,4.03924560778648,32.6526677013005%,82.1026300442145%,64.7418764442602%,17.852130844697%,61.4416122436523%,30.1320999860764%,1.04440068826079%,48.1642216444016%,49.6126860380173%,49.9247908592224%
6.44583333266667,3.83750000030083,Lagos,Ibeju Lekki,269.000002588957,63.9516639709473,20.1197873438467,253.941889864622,38.5521495203984,64.7708525874143,118681.045878134,37.2469410476447,22.4060158009002,7.04180251841935,35.5853055591809,36.425506089023,34.2095105449562,31.4609286053713%,94.4021886321894%,60.2832625870569%,24.0783836297529%,58.2423329353333%,35.0358605384827%,11.0111325979233%,55.6440651416779%,56.957870721817%,53.4927606582642%
6.46249999933333,3.687500000305,Lagos,Ibeju Lekki,866.999983332129,205.974487304688,18.1593213049951,837.577840993513,139.127857697506,351.282177587808,174615.891412355,162.08128390924,95.6093403632952,6.18531813609299,141.347199132659,163.23620925381,143.780704129888,8.81629639797716%,96.6064425715975%,67.5461604580671%,40.5169762792532%,78.689980506897%,46.4180499315262%,3.00295352935791%,68.6236441135406%,79.250693321228%,69.8051035404205%
6.479166666,3.75416666696981,Lagos,Ibeju Lekki,3585.99990634572,851.101806640625,91.1502634757118,3480.80033209742,565.748467671406,1257.60214245564,174964.984834832,752.512694694582,448.861620668628,72.2048517415424,728.301070009548,687.073157872336,634.777057057523,10.7096780625446%,97.0663810095996%,66.4724787630831%,35.0697762214163%,88.4162962436676%,52.7388870716095%,8.48369151353836%,85.5715572834015%,80.72749376297%,74.582976102829%
6.479166666,3.7125000003043,Lagos,Ibeju Lekki,1419.00012554186,336.334503173828,21.2469370519254,1388.58213855035,213.222996457308,583.983372427121,197090.90568297,293.900388604843,174.028321565414,56.2133023473611,283.283064298092,268.16221943498,276.873144854466,6.31720410823991%,97.8563788371833%,63.3961114441798%,41.1545680592608%,87.383359670639%,51.7426311969757%,16.713510453701%,84.2265844345093%,79.7308087348938%,82.3207676410675%
6.51249999933333,3.89583333363255,Lagos,Ibeju Lekki,262.999980036834,62.2977600097656,21.2371051349016,241.436875356699,38.3810694981037,51.1699555834606,113719.786626302,38.0652385141056,19.3447854255864,4.32692420217154,32.4847871554466,38.1858295617549,31.8680520989401,34.0896769507804%,91.8011002597359%,61.6090682748259%,19.456258352679%,61.1020982265472%,31.0521364212036%,6.94555342197418%,52.1443903446198%,61.2956702709198%,51.1544108390808%
6.46249999933333,3.85416666696704,Lagos,Ibeju Lekki,205.999984414953,48.7863845825195,7.27528087224966,196.028629531088,31.1523420285846,51.7406782527358,123169.971608891,33.5664353381175,15.680264680517,1.97426995784297,27.2230482327627,29.6488783179925,24.5280139407386,14.9125231035391%,95.1595360979351%,63.8545821650139%,25.1168360034983%,68.8028752803802%,32.1406573057175%,4.04676422476768%,55.8005034923553%,60.7728540897369%,50.2763509750366%
6.48749999933333,3.87083333363324,Lagos,Ibeju Lekki,137.000028885629,32.4380073547363,3.36101680974451,126.697908317109,20.8046509642174,36.2856760165236,132477.825192855,25.5744728380189,11.4601248528686,0.5859123629158,21.7246102409933,21.422573493244,17.1695660053417,10.3613541146009%,92.4802055500874%,64.136649137234%,26.4858893181809%,78.8410723209381%,35.3293120861053%,1.80625263601542%,66.9727027416229%,66.0415828227997%,52.9303967952728%
6.479166666,3.72916666697051,Lagos,Ibeju Lekki,4444.99985220701,1051.11071777344,96.020838715408,4351.83109864536,678.117108363953,1831.04808342082,175175.227028105,902.48919702713,545.87423215907,230.812909988155,842.192606347914,792.891029771536,819.655320950116,9.13517834912846%,97.9039649795401%,64.5143367770432%,41.1934340675327%,85.8605265617371%,51.9330859184265%,21.9589531421661%,80.1240622997284%,75.4336357116699%,77.9799222946167%
6.44583333266667,3.84583333363393,Lagos,Ibeju Lekki,159.000009414509,37.5191345214844,11.119614165775,151.318048541614,22.4924636208695,39.7038745627697,124942.797166352,21.9771790664581,13.4229220569559,3.4427667636387,21.7456936607396,22.4435110588675,19.2101220530458,29.6371819542042%,95.1685783534338%,59.949313617535%,24.9709888124992%,58.5759222507477%,35.7762038707733%,9.17602926492691%,57.9589426517487%,59.8188400268555%,51.2008666992188%
6.44583333266667,3.86250000030014,Lagos,Ibeju Lekki,51.0000748646785,12.0313415527344,4.38722376552323,48.5041463912209,6.99825068379531,12.8740451096374,127936.499180405,7.08090373841698,4.76492361404963,1.01924363094668,7.00124131959093,7.49252493388305,6.63515605368049,36.4649590097135%,95.106029785093%,58.1668357856967%,25.2431886498144%,58.853816986084%,39.6042585372925%,8.47157090902328%,58.1916928291321%,62.2750580310822%,55.1489293575287%
6.44583333266667,3.82916666696773,Lagos,Ibeju Lekki,173.000006348253,40.8107719421387,14.0871376881006,161.602639049896,24.3882431582911,42.4833569194738,115366.009427761,23.5648803744041,13.8447295729663,3.75828236227361,22.7226427052467,19.4717941138469,21.5139690614833,34.5181848264798%,93.4119266588848%,59.7593282304698%,24.5568528095622%,57.7418148517609%,33.9242041110992%,9.20904502272606%,55.6780517101288%,47.7123886346817%,52.7163982391357%
6.52083333266667,3.87083333363324,Lagos,Ibeju Lekki,16.9999999318143,4.00853633880615,1.20121861872406,13.8301154374584,2.56947462304315,2.28466017564226,117052.470069143,2.62337633037816,1.28450778592338,0.0401498019543433,1.87705940703381,1.8905592821153,1.80331638121345,29.9665143881873%,81.3536205466469%,64.1000705960522%,13.4391775576815%,65.4447436332703%,32.0443093776703%,1.0016075335443%,46.8265533447266%,47.1633315086365%,44.98690366745%
6.454166666,3.73750000030361,Lagos,Ibeju Lekki,174.999986624273,41.2461814880371,3.66027648305715,166.796316101054,27.214595365439,63.3530399181875,123161.333550371,28.5486918910442,18.5907019139864,1.28319374613866,23.7917386098522,27.8025456098137,23.1608475792152,8.87421902102322%,95.3121879141442%,65.9808844931069%,36.2017398631048%,69.2153573036194%,45.072540640831%,3.11106070876121%,57.6822817325592%,67.4063503742218%,56.1527073383331%
6.52083333266667,3.89583333363255,Lagos,Ibeju Lekki,11.0000113366492,2.58988332748413,0.593665946880689,9.908347309852,1.63719658302523,2.60731383703896,116745.733588147,1.56925628318524,0.80414517820806,0.022829693264192,1.30008956367999,1.33271438725504,1.22881790170057,22.9224977272389%,90.0757918025043%,63.2150709513095%,23.7028286357493%,60.5917751789093%,31.0494750738144%,0.881495047360659%,50.198769569397%,51.4584720134735%,47.4468439817429%
6.454166666,3.67083333363879,Lagos,Ibeju Lekki,749.999955824705,176.578170776367,16.5263506433024,724.044194671415,119.102878234536,292.559781459645,156840.819745455,117.878341193697,85.5349771132423,10.5811365966543,119.276318790907,136.356208439807,120.184436938107,9.35922632488518%,96.5392316423874%,67.4505108478993%,39.0079731588709%,66.7570292949677%,48.4402894973755%,5.9923242777586%,67.5487339496613%,77.2214412689209%,68.0630207061768%
6.44583333266667,3.87916666696634,Lagos,Ibeju Lekki,311.000039758245,73.2151184082031,30.9832427599924,297.366164435688,42.419327583471,74.2808161171082,133126.181527353,42.2493448778787,24.1126002518449,8.08643960228162,39.9580601811285,46.1127029302661,35.9969166698347,42.3180941772826%,95.6161178200636%,57.9379348223772%,23.8845037366716%,57.7057659626007%,32.933908700943%,11.04476749897%,54.5762419700623%,62.9824876785278%,49.1659611463547%
6.52083333266667,3.90416666696565,Lagos,Ibeju Lekki,45.9999965096183,10.8218832015991,2.2444220415859,41.9729583757047,6.76993304463595,9.70649342939962,121352.07353446,6.37771802537383,2.95677172792915,0.114769235614871,5.40426549368282,5.11529745377325,4.33456284840366,20.739662402328%,91.2455686098333%,62.5578091956822%,21.1010742737123%,58.9335322380066%,27.3221552371979%,1.06052923947573%,49.9383091926575%,47.2680896520615%,40.0536835193634%
6.47083333266667,3.74583333363671,Lagos,Ibeju Lekki,1022.99998027683,240.250381469727,24.3425655089563,992.583400877939,160.784214340434,368.57614807465,169435.833126671,202.177107603598,122.035140209133,4.76085615784552,192.749954083087,188.334685207858,163.828731475066,10.1321651853542%,97.0267272741628%,66.9236041819536%,36.0289496755328%,84.1526687145233%,50.7949829101562%,1.98162272572517%,80.2287817001343%,78.3910036087036%,68.1908309459686%
6.529166666,3.86250000030014,Lagos,Ibeju Lekki,146.999988861627,34.5213165283203,11.7792555172874,121.143165116777,21.9284281612895,20.6889471070744,116165.918053125,20.5156717661875,10.2483975305736,0.350463009672977,16.7810111480171,17.5715703946389,14.8011382074342,34.1216868355064%,82.4103226503034%,63.5214133368871%,14.0741147446951%,59.428995847702%,29.6871572732925%,1.01520754396915%,48.6105769872665%,50.9006381034851%,42.8753584623337%
6.48749999933333,3.73750000030361,Lagos,Ibeju Lekki,60.0000479243272,14.0891141891479,1.53635629964491,57.9378708184627,8.84588433454266,16.918182590625,159773.09262642,11.8242575681044,6.45317756249325,2.23760041031821,11.2563938815657,9.34986491690003,9.06022259243487,10.9045627639833%,96.5630409021251%,62.7852412563749%,28.1969484623786%,83.9247763156891%,45.80257833004%,15.8817678689957%,79.8942625522613%,66.3623332977295%,64.3065452575683%
6.49583333266667,3.7208333336374,Lagos,Ibeju Lekki,156.000021827385,36.6204109191894,4.48989509484892,145.081267134641,22.6752256991243,41.6645258223657,131008.188659584,29.9275336464216,15.5764299568706,2.63520730531061,26.731898788805,24.5824216278767,19.577656553246,12.2606354820999%,93.000799253204%,61.9196375189833%,26.7080256363475%,81.7236423492432%,42.5348311662674%,7.19600692391396%,72.9972660541535%,67.127650976181%,53.4610509872437%
6.479166666,3.87083333363324,Lagos,Ibeju Lekki,17.0000411992276,3.990079164505,0.466451261560842,15.9580023123789,2.58578627438599,4.1718503971938,126742.00566785,3.08187206799516,1.39188422562746,0.093273283855788,2.3974618418525,2.63752157748577,2.09889208369986,11.6902758649579%,93.8703743441747%,64.8053877574326%,24.5402369812101%,77.2383689880371%,34.8836243152618%,2.33762990683317%,60.0855708122253%,66.1019861698151%,52.6027679443359%
6.48749999933333,3.84583333363393,Lagos,Ibeju Lekki,35.0000435490706,8.21104526519775,0.901630557901095,32.8898638935604,5.22973581441152,9.50568458740332,125942.65482546,6.29171257308485,2.79177768798007,0.0806595299085622,5.31974866023433,5.1504237875298,4.14161660535711,10.9807037810719%,93.9709227717055%,63.6914746600848%,27.1590650282369%,76.6249895095825%,34.0002715587616%,0.982329621911049%,64.7877156734467%,62.725555896759%,50.439578294754%
6.47083333266667,3.67083333363879,Lagos,Ibeju Lekki,130.00000848465,30.4884071350098,2.56815949347665,126.742217507385,19.4948973829982,49.3412425882325,176510.550592756,25.585541132858,15.5793554753718,0.656754224318526,21.5592950503069,25.1686165790252,21.9120524827331,8.42339674258558%,97.4940071041232%,63.942000304149%,37.9547995137697%,83.9189171791077%,51.0992765426636%,2.15411130338907%,70.7130908966064%,82.5514316558838%,71.8701124191284%
6.44583333266667,3.85416666696704,Lagos,Ibeju Lekki,84.0000305703751,19.6684951782227,6.34840441799443,79.8692637296187,11.627560033271,21.3561425588115,126012.337076647,11.6049684978171,8.25309772391485,1.49375502797068,11.6584339470965,12.1102876852279,10.5623371371858,32.2770215030151%,95.0824222173399%,59.1176901329248%,25.4239699840578%,59.0028285980225%,41.9610023498535%,7.59465843439102%,59.2746615409851%,61.5720093250275%,53.7018060684204%
6.479166666,3.82916666696773,Lagos,Ibeju Lekki,48.0000163030581,11.2371549606323,1.08936123882349,45.23820208606,7.41386338739091,13.5396934679982,134290.086805067,9.31472265943964,4.84193711041677,0.361146564627194,6.99395016531677,8.16030052742251,6.89521624844393,9.69427975888834%,94.2462223355075%,65.9763384358788%,28.2076851443393%,82.8921794891357%,43.0886387825012%,3.21386121213436%,62.2395098209381%,72.6189196109772%,61.3608717918396%
6.44583333266667,3.82083333363463,Lagos,Ibeju Lekki,356.999987267419,83.5489654541015,35.7712692451956,331.855381520742,49.2347508580649,85.8670418971772,110507.145484085,44.6903623457774,25.1078141317452,7.64715735121683,41.3506902018412,45.8086401687751,45.0103761114132,42.8147363055583%,92.9566928169548%,58.9292166461505%,24.0523935461254%,53.490024805069%,30.0516158342361%,9.15290489792824%,49.4927614927292%,54.8284947872162%,53.8730502128601%
6.46249999933333,3.84583333363393,Lagos,Ibeju Lekki,561.999964678414,131.503540039062,19.1113538515989,537.942833015558,85.4080860553302,166.060207756467,129083.721136128,92.4161464361238,48.9724180881092,8.2111477273165,74.8322245525485,87.5724702512086,72.4062243643199,14.5329577028284%,95.7193713212025%,64.947366458698%,29.5480815290601%,70.2765464782715%,37.2403800487518%,6.24405071139336%,56.9051027297974%,66.5932416915894%,55.0602853298187%
6.479166666,3.7208333336374,Lagos,Ibeju Lekki,3089.00003635893,721.775573730469,66.8070407824545,3024.49017786899,459.23197856866,1310.74910894155,188410.690548864,630.344861012989,370.025140622602,112.256554498736,594.895798619459,552.40068488814,588.331412375778,9.25592985048869%,97.9116264897822%,63.6253144720786%,42.4327968117008%,87.3325288295746%,51.2659549713135%,15.5528336763382%,82.4211597442627%,76.533579826355%,81.5116822719574%
6.43749999933333,3.76250000030291,Lagos,Ibeju Lekki,169.99999443848,39.6934928894043,22.2549207432988,139.083644215299,21.0405020786105,34.0374134874889,113641.876540588,20.9961347266492,10.8106735503096,5.75855510256845,20.706709789958,15.2272991252198,15.292475394162,56.0669246349936%,81.8139110384684%,53.0074340830484%,20.0220085888335%,52.8956592082977%,27.2353798151016%,14.5075544714928%,52.1665096282959%,38.3622050285339%,38.5264039039612%
6.46249999933333,3.79583333363532,Lagos,Ibeju Lekki,1865.99988052796,435.525482177734,65.4949017792214,1745.45135569621,287.760836444146,498.370746835966,142965.896635355,309.282296259145,159.905235349226,42.3276411061378,251.087293118636,280.303338022562,251.452177624951,15.0381331194976%,93.5397356618457%,66.0721009951638%,26.7079731374344%,71.0135936737061%,36.7154717445373%,9.71875190734863%,57.6515734195709%,64.3598020076752%,57.7353537082672%
6.48749999933333,3.76250000030291,Lagos,Ibeju Lekki,1771.00002225037,412.422821044922,52.5288893834594,1697.9226061777,264.676307223276,506.984245437938,170698.568004158,353.252842892729,183.013951825503,61.3181652694159,321.605618766415,295.737623324954,271.481514909252,12.7366592494497%,95.8736637405679%,64.1759606203864%,28.6270038999618%,85.6530785560608%,44.3753212690353%,14.8677915334702%,77.979588508606%,71.7073857784271%,65.826016664505%
6.48749999933333,3.74583333363671,Lagos,Ibeju Lekki,25.000110716001,5.81575059890747,0.700653434379513,24.2608432312334,3.69162321734625,7.43160012466607,160235.98766267,4.99438251050736,2.29735136779751,0.869802645647651,4.49744953761055,3.91732401158194,3.57254009734726,12.0475151481072%,97.0429431566701%,63.4762986232551%,29.7262688517198%,85.8768343925476%,39.5022332668304%,14.9559825658798%,77.3322284221649%,67.3571527004242%,61.428701877594%
6.53749999933333,3.88750000029944,Lagos,Ibeju Lekki,62.0000268164134,14.4074478149414,3.20202323922454,55.2935747989911,9.27687924034875,14.1030029434133,116760.603320274,8.24832213170883,4.15390518825484,0.171044778544101,6.81169428746875,6.89903225038506,6.16608156478651,22.2247776313571%,89.1831465859191%,64.3894696653217%,22.746769102493%,57.2504043579101%,28.8316518068314%,1.18719693273306%,47.2789794206619%,47.8851795196533%,42.7978754043579%
